Job_Id,Emp_Type,Job_Title,Company,Date_Posted,Year_Experience,Seniority,Category,Requirements,Min_Salary,Max_Salary,Avg_Salary,Salary_range,Information Technology,Telecommunications,Engineering,Sciences,Finance,Healthcare,Management,Consulting,Logistics,Civil,Others,python,java,scala,hadoop,sql,spark,tensor,scikit,linux,pytorch,theano,caffe,Matlab,perl,deep,nlp,apache,mapreduce,aws,azure,container,kafka,cassandra,julia,jupyter,nltk,tableau,power bi,sas,pandas,git,hive,impala,agile,machine,bash,natural language,oracle,cloud,flask,golang,optimization,c#,opencv,vision,api,jira
MCF-2020-0069654,Permanent,Oracle Software Engineer Regulatory Reporting Associate,JPMORGAN CHASE BANK N.A.,Posted 23 Mar 2020,5,Executive,Information Technology,bs/ba degree equivalent advanced application data infrastructure architecture disciplines understanding architecture across systems working proficiency developmental toolsets industry wide technology trends best practices large collaborative teams achieve organizational goals passionate building innovative culture proficiency one modern programming languages primary - oracle pl/sql java/j2ee one - etl/bi tools big data api/microservices understanding software business analysis development maintenance software improvement devops model continuous automated integration test delivery working -shore teams matrix reporting finance industry data warehousing regulatory reporting business intelligence big data .,7000.0,14000.0,10500.0,High,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
MCF-2020-0069645,Permanent,Oracle Software Engineer Regulatory Reporting Associate,JPMORGAN CHASE BANK N.A.,Posted 23 Mar 2020,5,Executive,Information Technology,bs/ba degree equivalent advanced application data infrastructure architecture disciplines understanding architecture across systems working proficiency developmental toolsets industry wide technology trends best practices large collaborative teams achieve organizational goals passionate building innovative culture proficiency one modern programming languages primary - oracle pl/sql java/j2ee one - etl/bi tools big data api/microservices understanding software business analysis development maintenance software improvement devops model continuous automated integration test delivery working -shore teams matrix reporting finance industry data warehousing regulatory reporting business intelligence big data .,6000.0,12000.0,9000.0,High,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
MCF-2020-0069640,Permanent,Java Software Engineer Regulatory Reporting Associate,JPMORGAN CHASE BANK N.A.,Posted 23 Mar 2020,5,Executive,Information Technology,bs/ba degree equivalent advanced application data infrastructure architecture disciplines understanding architecture across systems working proficiency developmental toolsets industry wide technology trends best practices large collaborative teams achieve organizational goals passionate building innovative culture proficiency one modern programming languages mandatory - java/j2ee rdbms one - etl/bi tools big data api/microservices understanding software business analysis development maintenance software improvement devops model continuous automated integration test delivery working -shore teams matrix reporting finance industry data warehousing regulatory reporting business intelligence big data .,7000.0,14000.0,10500.0,High,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MCF-2020-0069599,Permanent,Java Software Engineer Regulatory Reporting Associate,JPMORGAN CHASE BANK N.A.,Posted 23 Mar 2020,5,Executive,Information Technology,bs/ba degree equivalent advanced application data infrastructure architecture disciplines understanding architecture across systems working proficiency developmental toolsets industry wide technology trends best practices large collaborative teams achieve organizational goals passionate building innovative culture proficiency one modern programming languages mandatory - java/j2ee rdbms one - etl/bi tools big data api/microservices understanding software business analysis development maintenance software improvement devops model continuous automated integration test delivery working -shore teams matrix reporting finance industry data warehousing regulatory reporting business intelligence big data .,7000.0,14000.0,10500.0,High,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MCF-2020-0069580,Permanent,Java Software Engineer Regulatory Reporting Associate,JPMORGAN CHASE BANK N.A.,Posted 23 Mar 2020,5,Executive,Information Technology,bs/ba degree equivalent advanced application data infrastructure architecture disciplines understanding architecture across systems working proficiency developmental toolsets industry wide technology trends best practices large collaborative teams achieve organizational goals passionate building innovative culture proficiency one modern programming languages mandatory - java/j2ee rdbms one - etl/bi tools big data api/microservices understanding software business analysis development maintenance software improvement devops model continuous automated integration test delivery working -shore teams matrix reporting finance industry data warehousing regulatory reporting business intelligence big data .,6000.0,12000.0,9000.0,High,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MCF-2020-0069565,Permanent,Java Software Engineer Regulatory Reporting Associate,JPMORGAN CHASE BANK N.A.,Posted 23 Mar 2020,5,Executive,Information Technology,bs/ba degree equivalent advanced application data infrastructure architecture disciplines understanding architecture across systems working proficiency developmental toolsets industry wide technology trends best practices large collaborative teams achieve organizational goals passionate building innovative culture proficiency one modern programming languages mandatory - java/j2ee rdbms one - etl/bi tools big data api/microservices understanding software business analysis development maintenance software improvement devops model continuous automated integration test delivery working -shore teams matrix reporting finance industry data warehousing regulatory reporting business intelligence big data .,7000.0,14000.0,10500.0,High,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MCF-2020-0069551,Permanent,Java Software Engineer Regulatory Reporting Associate,JPMORGAN CHASE BANK N.A.,Posted 23 Mar 2020,5,Executive,Information Technology,bs/ba degree equivalent advanced application data infrastructure architecture disciplines understanding architecture across systems working proficiency developmental toolsets industry wide technology trends best practices large collaborative teams achieve organizational goals passionate building innovative culture proficiency one modern programming languages mandatory - java/j2ee rdbms one - etl/bi tools big data api/microservices understanding software business analysis development maintenance software improvement devops model continuous automated integration test delivery working -shore teams matrix reporting finance industry data warehousing regulatory reporting business intelligence big data .,6000.0,12000.0,9000.0,High,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MCF-2020-0069538,Permanent,Java Software Engineer Regulatory Reporting Associate,JPMORGAN CHASE BANK N.A.,Posted 23 Mar 2020,5,Executive,Information Technology,bs/ba degree equivalent advanced application data infrastructure architecture disciplines understanding architecture across systems working proficiency developmental toolsets industry wide technology trends best practices large collaborative teams achieve organizational goals passionate building innovative culture proficiency one modern programming languages mandatory - java/j2ee rdbms one - etl/bi tools big data api/microservices understanding software business analysis development maintenance software improvement devops model continuous automated integration test delivery working -shore teams matrix reporting finance industry data warehousing regulatory reporting business intelligence big data .,7000.0,14000.0,10500.0,High,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MCF-2020-0069533,Permanent,Java Software Engineer Regulatory Reporting Associate,JPMORGAN CHASE BANK N.A.,Posted 23 Mar 2020,5,Executive,Information Technology,bs/ba degree equivalent advanced application data infrastructure architecture disciplines understanding architecture across systems working proficiency developmental toolsets industry wide technology trends best practices large collaborative teams achieve organizational goals passionate building innovative culture proficiency one modern programming languages mandatory - java/j2ee rdbms one - etl/bi tools big data api/microservices understanding software business analysis development maintenance software improvement devops model continuous automated integration test delivery working -shore teams matrix reporting finance industry data warehousing regulatory reporting business intelligence big data .,6000.0,12000.0,9000.0,High,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MCF-2020-0069511,Permanent,Java Software Engineer Regulatory Reporting Associate,JPMORGAN CHASE BANK N.A.,Posted 23 Mar 2020,5,Executive,Information Technology,bs/ba degree equivalent advanced application data infrastructure architecture disciplines understanding architecture across systems working proficiency developmental toolsets industry wide technology trends best practices large collaborative teams achieve organizational goals passionate building innovative culture proficiency one modern programming languages mandatory - java/j2ee rdbms one - etl/bi tools big data api/microservices understanding software business analysis development maintenance software improvement devops model continuous automated integration test delivery working -shore teams matrix reporting finance industry data warehousing regulatory reporting business intelligence big data .,6000.0,12000.0,9000.0,High,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MCF-2020-0069423,Permanent,Full Stack Developer,CHINSAY PTE. LTD.,Posted 23 Mar 2020,3,Professional,Information Technology,development c# .net language set packages tools - bonus one front- frameworks e.g. . -designed well- code effectively definition problem come solutions problems nosql expertise tests strong data keen sense html css back e.g. search solr strong background azure ( ) code review business intelligence data data hadoop technologies e.g. kubernetes blockchain technology sense love programming communicate effectively organisation,6000.0,10000.0,8000.0,High,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MCF-2020-0069725,Contract,Event Project Manager,SCIENTE INTERNATIONAL PTE. LTD.,Posted 23 Mar 2020,4,Manager,Banking  Finance,degree communications relevant field study 4+ /marketing logistics ( execution) small large project management travel independently basic . trend artificial intelligence machine learning. end follow align & type closely internal approach new report & relevant new keep .,6500.0,8500.0,7500.0,High,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
MCF-2020-0068846,Permanent,Senior Software Engineer (Machine Learning),CASHSHIELD PTE. LTD.,Posted 22 Mar 2020,5,Senior Executive,Information Technology,learning methods approaches data identify methods process data-sets records discover insights support part system ( limited machine learning) review contribute software system architecture stability research & development solution minimum bachelor degree computer science machine equivalent database various machine learning algorithms apply cases mysql nosql database c++ c python programming languages prior e-payments e- plus strong communication presentation,6000.0,12000.0,9000.0,High,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0068844,Permanent,Software Engineer (Machine Learning),CASHSHIELD PTE. LTD.,Posted 22 Mar 2020,3,Executive,Information Technology,learning methods approaches data identify methods process data-sets records discover insights support part system ( limited machine learning) review contribute software system architecture stability research & development solution minimum bachelor degree computer science machine equivalent database various machine learning algorithms apply cases mysql nosql database c++ c python programming languages prior e-payments e- plus strong communication presentation,4000.0,8000.0,6000.0,Med,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0068824,Permanent,R&D Engineer - Job Code: JYK,CAPITA PTE. LTD.,Posted 22 Mar 2020,2,Professional,Information Technology,develop prototypes real-world applications computer performance models - - - develop algorithms data models solutions based state- - - technology. bsc computer science engineering equivalent. 2 computer vision machine learning real-world applications computer performance models - - - develop algorithms data models solutions based state- - - technology. products research fields object segmentation . image segmentation object detection. - deep learning technologies familiar state- - - (e.g. tensorflow ). development (ios/ ) would big programming languages (java c++ python ).,5000.0,8000.0,6500.0,High,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
MCF-2020-0067730,Permanent,Research Fellow (Computer Science / Computer Engineering),NANYANG TECHNOLOGICAL UNIVERSITY,Posted 20 Mar 2020,4,Professional,Sciences  Laboratory  R&D,develop/ improve /deep learning algorithms researchers/ visualization data phd degree computer science/computer engineering machine learning data analytics ( graduate ( applicable) study) software programming e.g. c/c++ python minimum 4 / relevant research ( graduate ( applicable) study) time series analysis detection advantageous image analysis advantageous publish top conferences journals preferred,4000.0,6000.0,5000.0,Med,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0068576,Permanent,Software Engineer (CSS  /  Python  /  JAVAScript  /  HTML  /   REST APIs),RECRUIT EXPERT PTE. LTD.,Posted 20 Mar 2020,4,Senior Executive,Information Technology,frontend guis graphs results . platforms based use-cases. closely map regarding deployment guis cloud web applications. co- data scientists apis learning models allow integration guis. make sure low latency - . guis client-friendly understanding view. bachelors / master degree computer science & familiarity. understanding computer science data structures algorithms. like python java c++. passion code discover new working . expertise css / python / javascript / html / rest apis version control github. - . software development life-cycle devops. data storage retrieval .,4000.0,8000.0,6000.0,Med,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
MCF-2020-0068318,Permanent,Software Engineer,BASIS TECHNOLOGIES PTE. LTD.,Posted 20 Mar 2020,1,Fresh/entry level,Engineering Information Technology,2+ full stack back- engineering machine learning data tools (e.g. airflow) etl data pipelines ( / ) computer science creative problem,5000.0,10000.0,7500.0,High,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0068234,Contract Permanent,Scientist (Visual Intelligence  /  Spatial Computing) I2R,A*STAR RESEARCH ENTITIES,Posted 20 Mar 2020,,Professional,Sciences  Laboratory  R&D,phd computer science computer engineering fields programming c/c++ python / opencv / computer source libraries communication,4500.0,9000.0,6750.0,High,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MCF-2020-0068085,Contract,RPA Developer (12 months contract),KELLY SERVICES (SINGAPORE) PTE. LTD.,Posted 20 Mar 2020,4,Professional,Information Technology,responsible code & components quality management needed life documents ( ) document ( ) overall 6 required information technology 4 extensive strong tool minimum 4 programming ( .net/c#) database understanding / ai machine learning nlp windows / languages,4500.0,6000.0,5250.0,Med,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
MCF-2020-0067832,Contract Permanent,Research Associate (Science / Engineering / Mathematics),NANYANG TECHNOLOGICAL UNIVERSITY,Posted 20 Mar 2020,,Non-executive,Engineering Sciences  Laboratory  R&D,support ( ) research demonstrate / capabilities interface - business technical stakeholders align r& outcomes gaps / techniques / proposals improvements ( ) - leaders mapping technical masters degree (preferably ph. ) science engineering interest prior one : computer vision image/ processing machine learning evidence / / prototyping research,3500.0,5000.0,4250.0,Low,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
MCF-2020-0067643,Contract Permanent,Senior /  Research Engineer (Visual Intelligence) I2R,A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,,Professional,Sciences  Laboratory  R&D,medical image processing analysis. learning / machine learning based method x- / us / / understanding deep learning / machine learning based method machine learning methods imaging image analysis master bachelor degree computer / java python c/c++ linux windows image processing / deep learning technologies preferred,3900.0,7800.0,5850.0,Med,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0067641,Contract Permanent,Senior /  Research Engineer (Visual Intelligence) I2R,A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,,Professional,Sciences  Laboratory  R&D,medical image processing analysis. learning / machine learning based method x- / us / / understanding deep learning / machine learning based method machine learning methods imaging image analysis master bachelor degree computer / java python c/c++ linux windows image processing / deep learning technologies preferred,3000.0,5500.0,4250.0,Low,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0067625,Contract Permanent,Scientist (Visual Intelligence) I2R,A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,,Professional,Sciences  Laboratory  R&D,medical image processing deep learning / machine learning based method / deep learning / machine learning based method planning phd computer science/ engineering engineering. working medical image machine learning deep learning publish top- conferences,4500.0,9000.0,6750.0,High,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0067659,Contract Permanent,Senior /  Research Engineer (Cybersecurity) I2R,A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,,Senior Executive,Sciences  Laboratory  R&D,learn willingness learn interest cyber-security domain minimum bachelor degree field computer science computer engineering mathematics statistics electrical engineering cyber security network security system security system integration hackathons / ethical hacking huge plus independently translate research ideas programs industry standard coding practices proficient python c java basic data analytics machine learning deliver tight schedule player research engineering ethics interpersonal communication,5900.0,10200.0,8050.0,High,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0067657,Contract Permanent,Research Engineer (Cybersecurity) I2R,A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,,Executive,Sciences  Laboratory  R&D,learn willingness learn interest cyber-security domain minimum bachelor degree field computer science computer engineering mathematics statistics electrical engineering cyber security network security system security system integration hackathons / ethical hacking huge plus independently translate research ideas programs industry standard coding practices proficient python c java basic data analytics machine learning deliver tight schedule player research engineering ethics interpersonal communication,3900.0,7800.0,5850.0,Med,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0067622,Contract Permanent,Senior /  Research Engineer (Cybersecurity),A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,1,Professional,Sciences  Laboratory  R&D,bachelor degree field computer science computer engineering mathematics statistics electrical engineering. cyber security network security system security system integration. hackathons / ethical hacking huge plus. independently translate research ideas programs industry standard coding practices. proficient python c java. basic data analytics machine learning. deliver tight schedule. player research engineering ethics. interpersonal communication . learn willingness learn interest cyber-security domain,5900.0,10200.0,8050.0,High,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0067619,Contract Permanent,Senior /  Research Engineer (Cybersecurity),A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,1,Professional,Sciences  Laboratory  R&D,bachelor degree field computer science computer engineering mathematics statistics electrical engineering. cyber security network security system security system integration. hackathons / ethical hacking huge plus. independently translate research ideas programs industry standard coding practices. proficient python c java. basic data analytics machine learning. deliver tight schedule. player research engineering ethics. interpersonal communication . learn willingness learn interest cyber-security domain,3900.0,7800.0,5850.0,Med,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0067316,Permanent,Data Analyst,SIEMENS HEALTHCARE PTE. LTD.,Posted 19 Mar 2020,2,Professional,Information Technology,various machine learning analysis (collection analysis) workflow predictive models software methods . develop software applications deployed partners. projects development facilitate activities evaluation prototypes. exploration: data data sets integrate data analysis develop dashboards ( quality). define infrastructure collaborate enterprise service solutions implement data analytics projects present results outside company workflow predictive models software methods . develop software applications deployed partners. bachelor master science computer science applied mathematics models neural networks machine learning computer programming (c/c++ python r .) self- driven - challenges detail strong organizational . collaborate different across company excellent (spoken written) communication interpersonal interest career healthcare data analytics,3500.0,4500.0,4000.0,Low,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0067161,Permanent,Software engineer,COMPONENT TECHNOLOGY PTE LTD,Posted 19 Mar 2020,3,Executive,Others,programming . object oriented c/c++ programming problem solving .,3800.0,6000.0,4900.0,Med,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0067645,Contract Permanent,Scientist (Neuromorphic Computing / AI) Robotics & Autonomous Systems I2R,A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,,Professional,Sciences  Laboratory  R&D,: investigate information interface sensor . learning: deep learning algorithms. adapt realize learning algorithms suitable . application development. system integration applications: system apply . phd computer science/computer engineering/ minimum 4 (phd & ) : .e. representation ( .) neural network ( ) learning algorithms programming python top deep learning frameworks tensorflow pytorch system apply application. given document machine networks system strong gpu large advantageous,4500.0,9000.0,6750.0,High,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0067663,Contract Permanent,Scientist (Cybersecurity) I2R,A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,2,Professional,Sciences  Laboratory  R&D,learn willingness learn strong interest cybersecurity domain minimum phd degree information security cybersecurity fields. / cybersecurity network security system security malware research cryptography forensics . conduct independent research publish top conferences journals. proficient python c java. data analytics machine learning deep learning huge plus. industry certifications cybersecurity project management huge plus (e.g. cissp oscp ceh pmp). hackathons / ethical hacking beneficial. player research engineering ethics. interpersonal communication .,4500.0,9000.0,6750.0,High,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0067684,Permanent,Software Engineer,RECRUIT EXPERT PTE. LTD.,Posted 19 Mar 2020,4,Senior Executive,Information Technology,frontend guis graphs results . platforms based use-cases. closely map regarding deployment guis cloud web applications. co- data scientists apis learning models allow integration guis. make sure low latency - . guis client-friendly understanding view. bachelors / master degree computer science & familiarity. understanding computer science data structures algorithms. like python java c++. passion code discover new working . expertise css / python / javascript / html / rest apis version control github. - . software development life-cycle devops. data storage retrieval .,4000.0,8000.0,6000.0,Med,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
MCF-2020-0067683,Contract Permanent,Scientist (Shop-floor Health Management) SIMTech,A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,1,Non-executive,Sciences  Laboratory  R&D,phd computer science engineering systems field. ai machine learning . excellent verbal written communication .,4500.0,9000.0,6750.0,High,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0067660,Contract Permanent,Scientist (Communications & Networks) I2R,A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,,Professional,Sciences  Laboratory  R&D Telecommunications,phd track record system optimization- communication - player,4500.0,9000.0,6750.0,High,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MCF-2020-0067344,Contract Permanent,Research Engineer (Structural Response of Ships & Marine Structures) TCOMS,TECHNOLOGY CENTRE FOR OFFSHORE AND MARINE SINGAPORE LTD.,Posted 19 Mar 2020,3,Professional,Sciences  Laboratory  R&D,monitoring analysis vessels marine instrumentation ships marine structures physical experiments field / experimental sensing numerical simulations fem relevant techniques data analytics bachelor master degree offshore/civil/structural/mechanical engineering naval mathematics disciplines. preferably 3 relevant research/industry competent :,3000.0,5500.0,4250.0,Low,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0067341,Contract Permanent,Research Engineer (Structural Response of Ships & Marine Structures) TCOMS,TECHNOLOGY CENTRE FOR OFFSHORE AND MARINE SINGAPORE LTD.,Posted 19 Mar 2020,3,Professional,Sciences  Laboratory  R&D,monitoring analysis vessels marine instrumentation ships marine structures physical experiments field / experimental sensing numerical simulations fem relevant techniques data analytics strong working marine naval architecture experiments field monitoring / sensing data analytics machine learning marine offshore systems model- full-scale hardware- - -loop (hil) testing prior / software /programming languages preferred: sesam suite equivalent fortran python / c++,3900.0,7800.0,5850.0,Med,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0065885,Contract Permanent,Scientist (High Performance Computing) Computing & Intelligence IHPC,A*STAR RESEARCH ENTITIES,Posted 18 Mar 2020,,Professional,Engineering Information Technology Sciences  Laboratory  R&D,phd computer science/engineering equivalent expertise research one : high machine distributed . programming : multi-language (c++ c# java programming) (tcp/ ) parallel programming (multi- ). background project machine learning models platforms (e.g. tensorflow pytorch). - experiences platforms (e.g. docker) cloud database understanding applications preferred,4500.0,9000.0,6750.0,High,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
